Distance,Time,Corr Dist,Corr Dist (Unstretched),Corr Speed,Damper Vel FL,Damper Vel FR,Damper Vel RL,Damper Vel RR,glat,glong,Oversteer,steered angle,is1st,is2nd,is3rd,is4th,is5th,is6th,is2ndWOT,is3rdWOT,isWOT,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME,segment_id_x,segmentDescription,segmentStart_m,segmentEnd_m,corner_ids,corner_id,segment_id_y,cornerName,cornerDescription,cornerStart_m,cornerApex_m,cornerEnd_m
3405,67.545,37753.0,37766.0,50.9,-0.0,-0.0,-0.2,-0.1,-0.5,0.38,-0.01,-0.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.54,-6.81,-9.72,183.1,100.0,0.0,3.0,0.0,0.0,7262.0,0.0,0.0,16.86,8.97,32.26,31.33,589.56,581.22,664.17,660.4,26.75,26.36,26.73,26.47,84.11,79.96,95.3,91.51,50.78,50.7,52.5,52.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3406,67.565,37754.0,37767.0,50.9,0.0,0.1,-0.1,-0.1,-0.55,0.37,-0.01,-0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.54,-6.81,-10.48,183.3,100.0,0.0,3.0,0.0,0.0,7288.0,0.0,0.0,16.97,9.4,27.97,29.99,589.56,581.22,664.17,660.4,26.75,26.36,26.73,26.47,84.11,79.96,95.3,91.51,50.9,50.74,52.71,52.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3407,67.585,37755.0,37768.0,51.0,0.0,0.1,-0.0,-0.1,-0.6,0.37,-0.01,-0.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.67,-9.6,-9.92,183.8,100.0,0.0,3.0,0.0,0.0,7299.0,0.0,0.0,17.47,13.12,26.56,28.32,588.88,580.56,663.54,659.77,26.76,26.36,26.73,26.47,84.12,79.96,95.3,91.52,51.09,51.0,52.71,52.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3408,67.605,37756.0,37769.0,51.1,0.0,0.0,0.0,-0.0,-0.65,0.37,-0.01,-0.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.67,-9.6,-9.32,184.0,100.0,0.0,3.0,0.0,0.0,7306.0,0.0,0.0,17.64,12.52,26.64,25.43,588.88,580.56,663.54,659.77,26.76,26.36,26.73,26.47,84.12,79.96,95.3,91.52,51.21,50.89,52.57,52.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3409,67.625,37757.0,37770.0,51.2,0.0,0.0,0.1,0.1,-0.67,0.39,-0.01,-0.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.67,-9.6,-8.64,184.3,100.0,0.0,3.0,0.0,0.0,7269.0,0.0,0.0,18.11,13.08,28.23,28.16,588.88,580.56,663.54,659.77,26.76,26.36,26.73,26.47,84.12,79.96,95.3,91.52,51.32,51.02,52.29,52.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3410,67.645,37758.0,37771.0,51.3,0.0,0.0,0.1,0.1,-0.66,0.41,-0.01,-0.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.66,-7.88,-7.96,184.6,100.0,0.0,3.0,0.0,0.0,7261.0,0.0,0.0,18.55,13.92,30.77,29.91,588.2,579.89,662.9,659.13,26.76,26.36,26.73,26.47,84.12,79.96,95.3,91.52,51.36,51.11,52.42,52.66,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3411,67.665,37759.0,37772.0,51.3,0.0,0.0,0.1,0.0,-0.66,0.38,-0.01,-0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.66,-7.88,-7.6,184.8,100.0,0.0,3.0,0.0,0.0,7285.0,0.0,0.0,19.23,14.54,33.14,30.33,588.2,579.89,662.9,659.13,26.76,26.36,26.73,26.47,84.12,79.96,95.3,91.52,51.45,51.18,52.31,52.54,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,2.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3412,67.685,37760.0,37773.0,51.3,0.0,0.0,0.1,0.0,-0.63,0.19,-0.01,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6,-6.97,-7.4,184.9,100.0,0.0,4.0,0.0,0.0,7052.0,0.0,0.0,19.78,14.89,35.52,31.24,587.52,579.23,662.26,658.51,26.76,26.36,26.73,26.47,84.12,79.96,95.31,91.52,51.44,51.2,51.36,51.26,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-2.0,2.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3413,67.7,37761.0,37774.0,51.3,0.0,0.0,0.0,0.0,-0.61,0.05,-0.01,-0.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6,-6.97,-7.48,184.8,100.0,0.0,4.0,0.0,0.0,6775.0,0.0,0.0,20.24,15.57,36.2,31.79,587.52,579.23,662.26,658.51,26.76,26.36,26.73,26.47,84.12,79.96,95.31,91.52,51.4,51.2,51.34,51.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.0,-4.0,2.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3414,67.72,37762.0,37775.0,51.3,0.0,0.0,0.0,-0.0,-0.59,0.04,-0.01,-0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6,-6.97,-7.72,184.8,100.0,0.0,4.0,0.0,0.0,6263.0,0.0,0.0,20.88,16.56,36.7,31.81,587.52,579.23,662.26,658.51,26.76,26.36,26.73,26.47,84.12,79.96,95.31,91.52,51.4,51.19,51.39,51.21,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.0,0.0,3.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3415,67.74,37763.0,37776.0,51.3,-0.0,0.0,-0.0,-0.0,-0.58,0.2,-0.01,-0.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.56,-7.62,-7.8,184.8,100.0,0.0,4.0,0.0,0.0,6491.0,0.0,0.0,21.17,17.49,36.47,30.88,586.85,578.57,661.63,657.88,26.76,26.36,26.73,26.47,84.12,79.96,95.31,91.53,51.4,51.18,51.38,51.19,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,4.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3416,67.76,37764.0,37777.0,51.4,-0.0,-0.0,-0.0,-0.0,-0.56,0.36,-0.01,-0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.56,-7.62,-7.92,184.9,100.0,0.0,4.0,0.0,0.0,6578.0,0.0,0.0,20.62,17.26,36.18,30.09,586.85,578.57,661.63,657.88,26.76,26.36,26.73,26.47,84.12,79.96,95.31,91.53,51.42,51.18,52.35,52.57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,0.0,4.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3417,67.78,37765.0,37778.0,51.4,-0.0,-0.1,-0.0,-0.0,-0.57,0.34,-0.01,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.56,-7.62,-8.16,185.1,100.0,0.0,4.0,0.0,0.0,6075.0,0.0,0.0,19.9,16.49,35.72,29.43,586.85,578.57,661.63,657.88,26.76,26.36,26.73,26.47,84.12,79.96,95.31,91.53,51.47,51.23,53.04,53.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.0,0.0,4.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3418,67.8,37766.0,37779.0,51.5,-0.0,-0.1,-0.0,-0.0,-0.57,0.33,-0.01,-0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.58,-7.2,-8.48,185.4,100.0,0.0,4.0,0.0,0.0,5917.0,0.0,0.0,19.04,14.9,35.33,29.19,586.17,577.9,661.0,657.25,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,51.56,51.3,52.83,53.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,4.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3419,67.82,37767.0,37780.0,51.6,-0.0,-0.0,-0.0,-0.0,-0.6,0.34,-0.01,-0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.58,-7.2,-9.24,185.8,100.0,0.0,4.0,0.0,0.0,6312.0,0.0,0.0,18.63,13.48,34.7,28.98,586.17,577.9,661.0,657.25,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,51.63,51.36,52.62,52.74,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0,5.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3420,67.84,37768.0,37781.0,51.7,-0.0,-0.0,-0.0,-0.0,-0.64,0.38,-0.01,-0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.68,-7.59,-9.48,186.1,100.0,0.0,4.0,0.0,0.0,6217.0,0.0,0.0,18.59,13.03,34.33,28.76,585.49,577.23,660.36,656.62,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,51.7,51.44,52.9,53.07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,0.0,5.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3421,67.86,37769.0,37782.0,51.7,-0.0,-0.0,-0.0,-0.0,-0.68,0.43,-0.01,-0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.68,-7.59,-9.52,186.3,100.0,0.0,4.0,0.0,0.0,6129.0,0.0,0.0,18.35,12.49,33.96,28.51,585.49,577.23,660.36,656.62,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,51.79,51.49,53.01,53.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3422,67.875,37770.0,37783.0,51.8,0.0,0.0,0.0,0.0,-0.68,0.41,-0.01,-0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.68,-7.59,-9.24,186.5,100.0,0.0,4.0,0.0,0.0,6153.0,0.0,0.0,18.3,12.46,34.19,28.59,585.49,577.23,660.36,656.62,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,51.85,51.57,52.89,53.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.0,0.0,5.0,4.0,1.0,0.0,2.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3423,67.895,37771.0,37784.0,51.9,0.0,-0.0,0.0,0.0,-0.69,0.39,-0.01,-0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.69,-7.24,-8.72,186.7,100.0,0.0,4.0,0.0,0.0,6219.0,0.0,0.0,18.86,12.79,34.61,29.15,584.81,576.57,659.72,655.98,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,51.93,51.67,52.9,53.09,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,6.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3424,67.915,37772.0,37785.0,51.9,0.0,0.0,0.0,0.0,-0.69,0.38,-0.01,-0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.69,-7.24,-8.2,186.9,100.0,0.0,4.0,0.0,0.0,6231.0,0.0,0.0,19.07,12.4,34.78,29.47,584.81,576.57,659.72,655.98,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,52.01,51.7,53.04,53.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3425,67.935,37773.0,37786.0,52.0,0.0,0.0,0.0,0.0,-0.67,0.38,-0.01,-0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.69,-7.24,-6.84,187.4,100.0,0.0,4.0,0.0,0.0,6201.0,0.0,0.0,19.52,12.87,35.11,29.98,584.81,576.57,659.72,655.98,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.53,52.08,51.81,53.08,53.28,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3426,67.955,37774.0,37787.0,52.1,-0.0,0.0,0.0,-0.0,-0.66,0.39,-0.01,-0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.65,-6.93,-6.44,187.6,100.0,0.0,4.0,0.0,0.0,6228.0,0.0,0.0,19.8,13.43,35.35,29.94,584.13,575.9,659.08,655.35,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.54,52.15,51.9,53.23,53.45,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3427,67.975,37775.0,37788.0,52.2,-0.0,-0.0,0.0,0.0,-0.64,0.39,-0.01,-0.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.65,-6.93,-6.24,187.8,100.0,0.0,4.0,0.0,0.0,6248.0,0.0,0.0,19.43,13.43,35.29,29.72,584.13,575.9,659.08,655.35,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.54,52.22,51.97,53.23,53.41,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3428,67.99,37776.0,37789.0,52.2,-0.0,-0.0,0.0,0.0,-0.63,0.39,-0.01,-0.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.61,-5.13,-6.36,188.0,100.0,0.0,4.0,0.0,0.0,6240.0,0.0,0.0,18.84,13.3,35.46,30.0,583.44,575.23,658.44,654.72,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.54,52.24,52.02,53.29,53.44,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3429,68.01,37777.0,37790.0,52.3,-0.0,-0.0,-0.0,-0.0,-0.61,0.39,-0.01,-0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.61,-5.13,-6.6,188.2,100.0,0.0,4.0,0.0,0.0,6235.0,0.0,0.0,18.14,13.11,35.52,30.32,583.44,575.23,658.44,654.72,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.54,52.29,52.1,53.38,53.56,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3430,68.03,37778.0,37791.0,52.4,-0.0,-0.0,-0.0,-0.0,-0.59,0.38,-0.01,-0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.61,-5.13,-7.04,188.5,100.0,0.0,4.0,0.0,0.0,6252.0,0.0,0.0,17.56,12.62,35.3,29.91,583.44,575.23,658.44,654.72,26.76,26.36,26.73,26.47,84.13,79.97,95.31,91.54,52.34,52.16,53.51,53.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
3431,68.05,37779.0,37792.0,52.4,-0.0,-0.0,-0.0,-0.0,-0.57,0.38,-0.01,-0.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.55,-5.5,-7.52,188.7,100.0,0.0,4.0,0.0,0.0,6273.0,0.0,0.0,17.62,12.28,34.81,29.38,582.76,574.56,657.8,654.08,26.76,26.36,26.73,26.47,84.14,79.98,95.31,91.54,52.44,52.24,53.62,53.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,1187.0,2.0,1.0,5.0,75.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1006.0,3.0,T9 Bruxelles Turn 02,Important left onto medium straight.,3221.0,3294.0,3367.0
