"Time","Distance","Corr Dist","Corr Dist (Unstretched)","Corr Speed","Damper Vel FL","Damper Vel FR","Damper Vel RL","Damper Vel RR","glat","glong","Oversteer","steered angle","is1st","is2nd","is3rd","is4th","is5th","is6th","is2ndWOT","is3rdWOT","isWOT","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","m","m","m/s","m/s","m/s","m/s","m/s","G","G","rad","deg","","","","","","","","","","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"90.140","4601","38948","38961","37.6","0.0","-0.0","-0.0","-0.0","1.67","-0.19","-0.06","4.69","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","51.72","135.5","0","0","3","-0","0","5189","0","0","8.93","22.69","13.52","30.09","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","37.01","37.81","37.20","37.61","0","1","0","1","0","0","0","0","0","-10","0","0","-2","3","0","0","4","1188","0","0","5","97"
"90.145","4601","38949","38961","37.6","0.0","0.0","-0.0","-0.0","1.68","-0.20","-0.06","4.71","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","51.72","135.5","0","0","3","-0","0","5189","0","0","8.99","22.67","13.43","30.01","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","37.00","37.80","37.19","37.61","0","1","0","1","0","0","0","0","0","-10","0","0","-2","3","0","0","3","1188","0","0","5","97"
"90.150","4601","38949","38962","37.6","0.0","0.0","-0.0","-0.0","1.68","-0.20","-0.06","4.74","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","51.72","135.5","0","0","3","-0","0","5189","0","0","9.03","22.74","13.21","29.93","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","36.96","37.79","37.17","37.59","0","1","0","1","0","0","0","0","0","-10","0","0","-2","3","0","0","3","1188","0","0","5","97"
"90.155","4601","38949","38962","37.6","0.0","0.0","-0.0","-0.0","1.69","-0.20","-0.06","4.77","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","52.80","135.3","0","0","3","-0","0","5182","0","0","9.19","22.87","13.13","29.86","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","36.97","37.79","37.15","37.58","0","1","0","1","0","0","0","0","0","-12","0","0","-2","3","0","0","3","1188","0","0","5","97"
"90.160","4601","38949","38962","37.6","0.0","0.0","-0.0","-0.0","1.69","-0.20","-0.06","4.80","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","52.80","135.3","0","0","3","-0","0","5182","0","0","9.34","23.02","12.92","29.84","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","36.94","37.79","37.13","37.58","0","1","0","1","0","0","0","0","0","-13","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.165","4601","38949","38962","37.6","0.0","0.0","-0.0","-0.0","1.69","-0.20","-0.06","4.83","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","52.80","135.3","0","0","3","-0","0","5182","0","0","9.53","23.14","12.86","29.85","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","36.94","37.78","37.11","37.57","0","1","0","1","0","0","0","0","0","-15","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.170","4602","38950","38962","37.6","0.0","0.0","-0.0","-0.0","1.69","-0.20","-0.06","4.87","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","54.00","135.1","0","0","3","-0","0","5179","0","0","9.54","23.28","12.67","29.87","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","36.95","37.76","37.09","37.56","0","1","0","1","0","0","0","0","0","-17","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.175","4602","38950","38962","37.5","0.0","0.0","-0.0","-0.0","1.69","-0.20","-0.06","4.90","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","54.00","135.1","0","0","3","-0","0","5179","0","0","9.53","23.46","12.63","29.84","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","36.92","37.76","37.07","37.55","0","1","0","1","0","0","0","0","0","-19","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.180","4602","38950","38963","37.5","-0.0","0.0","-0.0","-0.0","1.69","-0.19","-0.06","4.93","0","0","1","0","0","0","0","0","0.00","0","1.69","26.33","54.00","135.1","0","0","3","-0","0","5179","0","0","9.49","23.63","12.51","29.81","651.95","642.98","729.00","724.33","26.69","26.74","26.67","26.75","83.41","83.96","94.67","94.46","36.91","37.75","37.05","37.54","0","1","0","1","0","0","0","0","0","-22","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.185","4602","38950","38963","37.5","-0.0","0.0","-0.0","-0.0","1.68","-0.19","-0.06","4.97","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","54.00","135.1","0","0","3","-0","0","5179","0","0","9.40","23.74","12.43","29.78","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.89","37.74","37.04","37.53","0","1","0","1","0","0","0","0","0","-24","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.190","4602","38950","38963","37.5","-0.0","0.0","-0.0","-0.0","1.68","-0.19","-0.06","5.01","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","55.40","135.0","0","0","3","-0","0","5175","0","0","9.31","23.78","12.37","29.75","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.87","37.72","37.03","37.52","0","1","0","1","0","0","0","0","0","-24","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.195","4603","38950","38963","37.5","-0.0","-0.0","-0.0","0.0","1.68","-0.19","-0.06","5.05","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","55.40","135.0","0","0","3","-0","0","5175","0","0","9.23","23.75","12.28","29.72","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.85","37.70","37.01","37.50","0","1","0","1","0","0","0","0","0","-24","0","0","-2","3","0","0","3","1188","0","1","5","97"
"90.200","4603","38951","38963","37.5","-0.0","-0.0","-0.0","0.0","1.68","-0.19","-0.06","5.09","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","55.40","135.0","0","0","3","-0","0","5175","0","0","9.19","23.67","12.17","29.71","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.83","37.68","36.99","37.49","0","1","0","1","0","0","0","0","0","-23","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.205","4603","38951","38964","37.5","-0.0","-0.0","-0.0","0.0","1.67","-0.19","-0.06","5.13","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","56.84","134.8","0","0","3","-0","0","5169","0","0","9.20","23.57","12.15","29.72","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.81","37.67","36.97","37.47","0","1","0","1","0","0","0","0","0","-21","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.210","4603","38951","38964","37.4","0.0","-0.0","0.0","0.0","1.67","-0.19","-0.06","5.17","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","56.84","134.8","0","0","3","-0","0","5169","0","0","9.22","23.40","12.21","29.76","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.80","37.65","36.96","37.46","0","1","0","1","0","0","0","0","0","-18","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.215","4603","38951","38964","37.4","0.0","-0.0","0.0","0.0","1.67","-0.19","-0.06","5.20","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","56.84","134.8","0","0","3","-0","0","5169","0","0","9.24","23.22","12.28","29.83","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.77","37.62","36.95","37.45","0","1","0","1","0","0","0","0","0","-16","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.220","4604","38951","38964","37.4","-0.0","-0.0","0.0","0.0","1.68","-0.19","-0.06","5.23","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","58.04","134.6","0","0","3","-0","0","5164","0","0","9.32","23.07","12.35","29.95","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.77","37.60","36.94","37.43","0","1","0","1","0","0","0","0","0","-14","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.225","4604","38952","38964","37.4","-0.0","-0.0","0.0","0.0","1.68","-0.19","-0.06","5.27","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","58.04","134.6","0","0","3","-0","0","5164","0","0","9.35","22.93","12.42","30.12","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.75","37.57","36.93","37.42","0","1","0","1","0","0","0","0","0","-12","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.230","4604","38952","38965","37.4","-0.0","-0.0","0.0","0.0","1.68","-0.19","-0.06","5.30","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","58.04","134.6","0","0","3","-0","0","5164","0","0","9.33","22.82","12.47","30.30","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.74","37.55","36.91","37.40","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.235","4604","38952","38965","37.4","-0.0","-0.0","0.0","0.0","1.68","-0.19","-0.06","5.34","0","0","1","0","0","0","0","0","0.00","0","1.67","26.66","59.44","134.4","0","0","3","-0","0","5160","0","0","9.25","22.76","12.55","30.47","651.34","642.38","728.41","723.74","26.69","26.74","26.67","26.75","83.42","83.97","94.67","94.47","36.73","37.53","36.90","37.38","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.240","4604","38952","38965","37.4","-0.0","-0.0","-0.0","0.0","1.69","-0.19","-0.06","5.38","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","59.44","134.4","0","0","3","-0","0","5160","0","0","9.13","22.74","12.59","30.67","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.72","37.50","36.91","37.36","0","1","0","1","0","0","0","0","0","-10","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.245","4604","38952","38965","37.3","-0.0","-0.0","-0.0","0.0","1.69","-0.19","-0.06","5.42","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","59.44","134.4","0","0","3","-0","0","5160","0","0","9.00","22.77","12.50","30.88","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.70","37.48","36.89","37.35","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.250","4605","38953","38965","37.3","-0.0","0.0","-0.0","0.0","1.69","-0.19","-0.06","5.46","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","59.44","134.4","0","0","3","-0","0","5160","0","0","8.88","22.78","12.40","31.06","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.69","37.46","36.88","37.32","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.255","4605","38953","38965","37.3","-0.0","0.0","-0.0","0.0","1.69","-0.19","-0.06","5.50","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","60.92","134.3","0","0","3","-0","0","5151","0","0","8.73","22.78","12.27","31.22","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.67","37.44","36.86","37.31","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.260","4605","38953","38966","37.3","0.0","0.0","-0.0","0.0","1.69","-0.19","-0.06","5.54","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","60.92","134.3","0","0","3","-0","0","5151","0","0","8.65","22.78","12.17","31.33","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.64","37.41","36.85","37.28","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.265","4605","38953","38966","37.3","0.0","-0.0","-0.0","0.0","1.68","-0.19","-0.06","5.57","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","60.92","134.3","0","0","3","-0","0","5151","0","0","8.72","22.82","12.05","31.40","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.60","37.39","36.84","37.26","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.270","4605","38953","38966","37.3","0.0","-0.0","-0.0","0.0","1.67","-0.19","-0.06","5.60","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","62.04","134.1","0","0","3","-0","0","5139","0","0","8.96","22.86","11.93","31.43","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.60","37.38","36.83","37.25","0","1","0","1","0","0","0","0","0","-11","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.275","4606","38953","38966","37.3","0.0","-0.0","-0.0","-0.0","1.66","-0.20","-0.06","5.63","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","62.04","134.1","0","0","3","-0","0","5139","0","0","9.17","22.88","11.82","31.45","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.56","37.37","36.81","37.23","0","1","0","1","0","0","0","0","0","-12","0","0","-2","3","1","0","3","1188","0","1","5","97"
"90.280","4606","38954","38966","37.2","0.0","-0.0","-0.0","-0.0","1.65","-0.20","-0.07","5.66","0","0","1","0","0","0","0","0","0.00","0","1.69","24.18","62.04","134.1","0","0","3","-0","0","5139","0","0","9.54","22.88","11.73","31.38","650.73","641.78","727.81","723.16","26.69","26.74","26.67","26.75","83.42","83.98","94.67","94.47","36.54","37.36","36.80","37.21","0","1","0","1","0","0","0","0","0","-12","0","0","-2","3","1","-0","3","1188","0","1","5","97"
"90.285","4606","38954","38967","37.2","0.0","-0.0","-0.0","-0.0","1.64","-0.20","-0.07","5.68","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","62.04","134.1","0","0","3","-0","0","5139","0","0","9.80","22.73","11.62","31.28","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.54","37.35","36.79","37.20","0","1","0","1","0","0","0","0","0","-10","0","0","-2","3","1","-0","3","1188","0","1","5","97"
"90.290","4606","38954","38967","37.2","0.0","-0.0","-0.0","-0.0","1.63","-0.20","-0.07","5.71","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","62.96","133.9","0","0","3","-0","0","5126","0","0","9.98","22.53","11.51","31.18","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.53","37.33","36.77","37.19","0","1","0","1","0","0","0","0","0","-8","0","0","-2","3","1","-0","3","1188","0","1","5","97"
"90.295","4606","38954","38967","37.2","0.0","-0.0","-0.0","-0.0","1.62","-0.20","-0.07","5.73","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","62.96","133.9","0","0","3","-0","0","5126","0","0","10.20","22.44","11.46","31.09","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.53","37.33","36.77","37.18","0","1","0","1","0","0","0","0","0","-8","0","0","-2","3","1","-0","3","1188","0","1","5","97"
"90.300","4607","38954","38967","37.2","0.0","-0.0","-0.0","-0.0","1.61","-0.20","-0.07","5.75","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","62.96","133.9","0","0","3","-0","0","5126","0","0","10.37","22.20","11.35","31.01","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.52","37.30","36.75","37.17","0","1","0","1","0","0","0","0","0","0","0","0","-2","3","1","-0","3","1188","0","1","5","97"
"90.305","4607","38955","38967","37.2","0.0","-0.0","-0.0","-0.0","1.60","-0.20","-0.07","5.76","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","63.60","133.7","0","0","3","-0","0","5124","0","0","10.49","22.14","11.21","30.97","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.52","37.29","36.77","37.15","0","1","0","1","0","0","0","0","0","-6","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.310","4607","38955","38967","37.1","0.0","-0.0","-0.0","0.0","1.59","-0.20","-0.07","5.78","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","63.60","133.7","0","0","3","-0","0","5124","0","0","10.51","21.92","10.91","30.96","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.51","37.26","36.73","37.14","0","1","0","1","0","0","0","0","0","-4","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.315","4607","38955","38968","37.1","0.0","-0.0","-0.0","0.0","1.59","-0.20","-0.06","5.79","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","63.60","133.7","0","0","3","-0","0","5124","0","0","10.48","21.85","10.77","31.01","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.49","37.25","36.71","37.13","0","1","0","1","0","0","0","0","0","-4","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.320","4607","38955","38968","37.1","0.0","-0.0","-0.0","0.0","1.59","-0.20","-0.06","5.80","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","63.92","133.6","0","0","3","-0","0","5126","0","0","10.40","21.76","10.65","31.09","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.47","37.23","36.70","37.12","0","1","0","1","0","0","0","0","0","-4","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.325","4607","38955","38968","37.1","0.0","-0.0","-0.0","0.0","1.59","-0.20","-0.06","5.81","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","63.92","133.6","0","0","3","-0","0","5126","0","0","10.33","21.74","10.40","31.18","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.45","37.22","36.70","37.11","0","1","0","1","0","0","0","0","0","-4","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.330","4608","38956","38968","37.1","0.0","-0.0","-0.0","0.0","1.60","-0.19","-0.06","5.81","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","63.92","133.6","0","0","3","-0","0","5126","0","0","10.30","21.75","10.12","31.31","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.43","37.21","36.68","37.10","0","1","0","1","0","0","0","0","0","-4","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.335","4608","38956","38968","37.1","0.0","-0.0","-0.0","0.0","1.60","-0.19","-0.06","5.81","0","0","1","0","0","0","0","0","0.00","0","1.59","24.84","63.84","133.4","0","0","3","-0","0","5122","0","0","10.33","21.75","9.81","31.44","650.12","641.19","727.22","722.57","26.69","26.74","26.67","26.75","83.43","83.99","94.68","94.48","36.40","37.20","36.66","37.08","0","1","0","1","0","0","0","0","0","-4","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.340","4608","38956","38969","37.1","0.0","-0.0","-0.0","0.0","1.60","-0.19","-0.06","5.81","0","0","1","0","0","0","0","0","0.00","0","1.62","25.31","63.84","133.4","0","0","3","-0","0","5122","0","0","10.48","21.70","9.58","31.57","649.52","640.60","726.63","721.99","26.69","26.74","26.67","26.75","83.43","84.00","94.68","94.49","36.38","37.19","36.63","37.08","0","1","0","1","0","0","0","0","0","-3","0","0","-2","3","1","-0","3","1188","0","2","5","98"
"90.345","4608","38956","38969","37.0","0.0","-0.0","-0.0","0.0","1.61","-0.19","-0.06","5.80","0","0","1","0","0","0","0","0","0.00","0","1.62","25.31","63.84","133.4","0","0","3","-0","0","5122","0","0","10.67","21.64","9.43","31.72","649.52","640.60","726.63","721.99","26.69","26.74","26.67","26.75","83.43","84.00","94.68","94.49","36.36","37.18","36.61","37.07","0","1","0","1","0","0","0","0","0","-3","0","0","-2","3","1","-0","2","1188","0","2","5","98"
"90.350","4608","38956","38969","37.0","0.0","-0.0","-0.0","0.0","1.61","-0.19","-0.06","5.77","0","0","1","0","0","0","0","0","0.00","0","1.62","25.31","63.84","133.4","0","0","3","-0","0","5122","0","0","10.87","21.56","9.35","31.84","649.52","640.60","726.63","721.99","26.69","26.74","26.67","26.75","83.43","84.00","94.68","94.49","36.34","37.17","36.58","37.05","0","1","0","1","0","0","0","0","0","-3","0","0","-2","3","1","-0","2","1188","0","2","5","98"
"90.355","4609","38956","38969","37.0","0.0","-0.0","-0.0","0.0","1.61","-0.18","-0.06","5.75","0","0","1","0","0","0","0","0","0.00","0","1.62","25.31","62.96","133.2","0","0","3","-0","0","5108","0","0","11.05","21.49","9.25","31.87","649.52","640.60","726.63","721.99","26.69","26.74","26.67","26.75","83.43","84.00","94.68","94.49","36.33","37.16","36.57","37.03","0","1","0","1","0","0","0","0","0","-3","0","0","-2","3","1","-0","2","1188","0","2","5","98"
