Distance,Time,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME,segment_id_x,segmentDescription,segmentStart_m,segmentEnd_m,corner_ids,corner_id,segment_id_y,cornerName,cornerDescription,cornerStart_m,cornerApex_m,cornerEnd_m
4179,82.345,0.0,0.88,3.8,6.45,223.3,100.0,0.0,5.0,0.0,0.0,6414.0,0.0,0.0,21.05,22.59,30.85,45.81,568.73,567.53,490.62,490.94,26.49,26.44,26.4,26.5,84.5,81.91,86.64,84.6,61.88,62.01,63.48,62.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,-1.0,2.0,1185.0,2.0,2.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4180,82.36,0.0,0.88,3.8,6.27,223.4,100.0,0.0,5.0,0.0,0.0,6423.0,0.0,0.0,20.63,23.12,30.53,46.14,568.73,567.53,490.62,490.94,26.49,26.44,26.4,26.5,84.5,81.91,86.64,84.6,61.91,62.07,63.54,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,-1.0,2.0,1186.0,2.0,2.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4181,82.375,0.0,0.75,4.63,6.0,223.5,100.0,0.0,5.0,0.0,0.0,6428.0,0.0,0.0,20.3,23.64,30.2,45.95,567.98,566.77,490.14,490.46,26.49,26.45,26.4,26.5,84.5,81.93,86.64,84.61,61.93,62.11,63.57,63.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,-1.0,2.0,1186.0,2.0,2.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4182,82.39,0.0,0.75,4.63,5.77,223.7,100.0,0.0,5.0,0.0,0.0,6426.0,0.0,0.0,20.02,23.78,30.13,45.38,567.98,566.77,490.14,490.46,26.49,26.45,26.4,26.5,84.5,81.93,86.64,84.61,61.97,62.15,63.55,63.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,2.0,1186.0,2.0,2.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4183,82.405,0.0,0.75,4.63,5.59,223.8,100.0,0.0,5.0,0.0,0.0,6427.0,0.0,0.0,19.81,23.5,30.09,44.95,567.98,566.77,490.14,490.46,26.49,26.45,26.4,26.5,84.5,81.93,86.64,84.61,62.01,62.17,63.59,63.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,-1.0,1.0,1186.0,2.0,3.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4184,82.425,0.0,0.71,4.55,5.32,223.9,100.0,0.0,5.0,0.0,0.0,6431.0,0.0,0.0,19.25,23.57,30.49,44.29,567.22,566.02,489.66,489.98,26.49,26.45,26.4,26.5,84.49,81.95,86.64,84.63,62.03,62.22,63.55,63.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1186.0,2.0,3.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4185,82.44,0.0,0.71,4.55,5.05,224.1,100.0,0.0,5.0,0.0,0.0,6436.0,0.0,0.0,19.06,23.87,30.87,43.71,567.22,566.02,489.66,489.98,26.49,26.45,26.4,26.5,84.49,81.95,86.64,84.63,62.09,62.27,63.56,63.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1186.0,2.0,3.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4186,82.455,0.0,0.71,4.55,4.69,224.2,100.0,0.0,5.0,0.0,0.0,6439.0,0.0,0.0,18.95,24.53,31.3,43.05,567.22,566.02,489.66,489.98,26.49,26.45,26.4,26.5,84.49,81.95,86.64,84.63,62.12,62.32,63.62,63.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1186.0,2.0,3.0,5.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4187,82.47,0.0,0.71,4.63,4.19,224.3,100.0,0.0,5.0,0.0,0.0,6446.0,0.0,0.0,19.11,25.52,31.72,42.8,566.47,565.27,489.18,489.5,26.49,26.45,26.4,26.51,84.49,81.97,86.64,84.65,62.2,62.39,63.58,63.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1186.0,2.0,3.0,4.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4188,82.485,0.0,0.71,4.63,3.52,224.5,100.0,0.0,5.0,0.0,0.0,6449.0,0.0,0.0,19.08,25.99,32.58,42.9,566.47,565.27,489.18,489.5,26.49,26.45,26.4,26.51,84.49,81.97,86.64,84.65,62.21,62.42,63.56,63.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1186.0,2.0,3.0,4.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4189,82.505,0.0,0.71,4.63,2.8,224.6,100.0,0.0,5.0,0.0,0.0,6447.0,0.0,0.0,19.48,25.85,34.41,43.46,566.47,565.27,489.18,489.5,26.49,26.45,26.4,26.51,84.49,81.97,86.64,84.65,62.27,62.42,63.52,63.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1187.0,1.0,3.0,4.0,82.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4190,82.52,0.0,0.59,2.43,1.85,224.7,100.0,0.0,5.0,0.0,0.0,6452.0,0.0,0.0,19.88,26.07,35.54,44.14,565.71,564.51,488.7,489.02,26.49,26.45,26.4,26.51,84.48,81.99,86.64,84.66,62.32,62.45,63.57,63.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1187.0,1.0,3.0,4.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4191,82.535,0.0,0.59,2.43,0.9,224.9,100.0,0.0,5.0,0.0,0.0,6455.0,0.0,0.0,20.08,25.9,36.39,44.32,565.71,564.51,488.7,489.02,26.49,26.45,26.4,26.51,84.48,81.99,86.64,84.66,62.36,62.44,63.56,63.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1187.0,1.0,3.0,4.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4192,82.55,0.0,0.59,2.43,-0.14,225.0,100.0,0.0,5.0,0.0,0.0,6456.0,0.0,0.0,20.08,25.61,37.03,44.34,565.71,564.51,488.7,489.02,26.49,26.45,26.4,26.51,84.48,81.99,86.64,84.66,62.37,62.45,63.61,63.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-1.0,1.0,1187.0,1.0,3.0,4.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4193,82.565,0.0,0.42,0.76,-0.14,225.0,100.0,0.0,5.0,0.0,0.0,6456.0,0.0,0.0,20.39,25.42,37.49,44.4,564.96,563.76,488.22,488.54,26.49,26.45,26.4,26.51,84.48,82.01,86.64,84.68,62.41,62.48,63.69,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,1.0,1187.0,1.0,3.0,3.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4194,82.585,0.0,0.42,0.76,-2.44,225.2,100.0,0.0,5.0,0.0,0.0,6469.0,0.0,0.0,21.0,25.25,37.32,43.82,564.96,563.76,488.22,488.54,26.49,26.45,26.4,26.51,84.48,82.01,86.64,84.68,62.49,62.52,63.81,63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,1.0,1187.0,1.0,3.0,3.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4195,82.6,0.0,0.42,0.76,-3.25,225.4,100.0,0.0,5.0,0.0,0.0,6475.0,0.0,0.0,21.36,25.35,37.11,43.29,564.96,563.76,488.22,488.54,26.49,26.45,26.4,26.51,84.48,82.01,86.64,84.68,62.56,62.59,63.81,63.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,1.0,1187.0,1.0,3.0,3.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4196,82.615,0.0,0.42,0.76,-4.19,225.5,100.0,0.0,5.0,0.0,0.0,6475.0,0.0,0.0,21.16,24.98,37.3,42.91,564.96,563.76,488.22,488.54,26.49,26.45,26.4,26.51,84.48,82.01,86.64,84.68,62.6,62.63,63.81,63.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,1.0,1187.0,1.0,3.0,3.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4197,82.63,0.0,0.26,-1.92,-4.19,225.5,100.0,0.0,5.0,0.0,0.0,6475.0,0.0,0.0,20.64,24.09,37.78,42.64,564.2,563.01,487.73,488.05,26.49,26.45,26.4,26.51,84.47,82.03,86.64,84.69,62.63,62.61,63.78,63.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,1.0,1187.0,1.0,3.0,3.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4198,82.645,0.0,0.26,-1.92,-5.01,225.7,100.0,0.0,5.0,0.0,0.0,6475.0,0.0,0.0,20.11,23.17,38.18,42.55,564.2,563.01,487.73,488.05,26.49,26.45,26.4,26.51,84.47,82.03,86.64,84.69,62.64,62.59,63.84,63.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,1.0,1188.0,1.0,3.0,3.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4199,82.665,0.0,0.09,-4.12,-5.59,225.8,100.0,0.0,5.0,0.0,0.0,6478.0,0.0,0.0,19.9,22.24,37.98,41.95,563.45,562.26,487.25,487.57,26.49,26.46,26.4,26.51,84.46,82.05,86.64,84.71,62.71,62.61,63.97,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,1.0,1188.0,0.0,2.0,3.0,83.0,3,Onto Bruxelles and downhill onto Double Gauche.,2740,4200,"[1005, 1006, 1007]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4200,82.68,0.0,0.09,-4.12,-6.36,225.9,100.0,0.0,5.0,0.0,0.0,6485.0,0.0,0.0,19.62,21.5,37.53,41.17,563.45,562.26,487.25,487.57,26.49,26.46,26.4,26.51,84.46,82.05,86.64,84.71,62.73,62.63,64.04,63.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4201,82.695,0.0,0.09,-4.12,-7.04,226.1,100.0,0.0,5.0,0.0,0.0,6494.0,0.0,0.0,19.71,21.26,37.13,40.38,563.45,562.26,487.25,487.57,26.49,26.46,26.4,26.51,84.46,82.05,86.64,84.71,62.79,62.65,64.04,64.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4202,82.71,0.0,0.09,-4.12,-7.58,226.2,100.0,0.0,5.0,0.0,0.0,6494.0,0.0,0.0,20.01,21.45,36.85,39.56,563.45,562.26,487.25,487.57,26.49,26.46,26.4,26.51,84.46,82.05,86.64,84.71,62.83,62.71,64.14,64.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4203,82.725,0.0,-0.09,-6.1,-8.16,226.3,100.0,0.0,5.0,0.0,0.0,6501.0,0.0,0.0,20.99,21.86,36.52,38.64,562.69,561.5,486.77,487.09,26.49,26.46,26.4,26.51,84.46,82.06,86.64,84.72,62.93,62.74,64.1,64.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4204,82.745,0.0,-0.09,-6.1,-8.61,226.4,100.0,0.0,5.0,0.0,0.0,6506.0,0.0,0.0,23.16,23.38,36.98,38.52,562.69,561.5,486.77,487.09,26.49,26.46,26.4,26.51,84.46,82.06,86.64,84.72,63.07,62.87,64.07,64.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4205,82.76,0.0,-0.09,-6.1,-8.97,226.6,100.0,0.0,5.0,0.0,0.0,6505.0,0.0,0.0,23.8,23.83,38.13,38.85,562.69,561.5,486.77,487.09,26.49,26.46,26.4,26.51,84.46,82.06,86.64,84.72,63.09,62.91,63.94,64.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4206,82.775,0.0,-0.27,-7.31,-9.38,226.7,100.0,0.0,5.0,0.0,0.0,6512.0,0.0,0.0,24.27,23.54,40.83,39.87,561.94,560.75,486.29,486.61,26.49,26.46,26.4,26.52,84.45,82.08,86.64,84.74,63.12,62.86,63.88,63.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4207,82.79,0.0,-0.27,-7.31,-9.79,226.9,100.0,0.0,5.0,0.0,0.0,6519.0,0.0,0.0,24.61,23.38,43.57,41.69,561.94,560.75,486.29,486.61,26.49,26.46,26.4,26.52,84.45,82.08,86.64,84.74,63.11,62.89,63.95,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,2.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4208,82.805,0.0,-0.27,-7.31,-10.19,227.0,100.0,0.0,5.0,0.0,0.0,6516.0,0.0,0.0,25.0,22.99,44.57,42.29,561.94,560.75,486.29,486.61,26.49,26.46,26.4,26.52,84.45,82.08,86.64,84.74,63.12,62.87,63.98,64.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4209,82.82,0.0,-0.43,-8.44,-10.6,227.1,100.0,0.0,5.0,0.0,0.0,6515.0,0.0,0.0,25.33,22.64,45.15,42.42,561.19,560.0,485.81,486.13,26.49,26.46,26.4,26.52,84.45,82.1,86.64,84.76,63.17,62.91,64.03,64.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4210,82.84,0.0,-0.43,-8.44,-11.05,227.3,100.0,0.0,5.0,0.0,0.0,6521.0,0.0,0.0,25.62,21.92,45.22,42.2,561.19,560.0,485.81,486.13,26.49,26.46,26.4,26.52,84.45,82.1,86.64,84.76,63.19,62.9,64.14,64.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4211,82.855,0.0,-0.43,-8.44,-11.41,227.4,100.0,0.0,5.0,0.0,0.0,6526.0,0.0,0.0,25.95,21.78,44.89,41.8,561.19,560.0,485.81,486.13,26.49,26.46,26.4,26.52,84.45,82.1,86.64,84.76,63.25,62.9,64.24,64.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,-1.0,2.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4212,82.87,0.0,-0.58,-10.72,-11.82,227.5,100.0,0.0,5.0,0.0,0.0,6533.0,0.0,0.0,26.32,22.08,44.29,41.09,560.43,559.25,485.33,485.65,26.49,26.46,26.4,26.52,84.45,82.12,86.64,84.77,63.31,62.98,64.33,64.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,-1.0,2.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4213,82.885,0.0,-0.58,-10.72,-12.09,227.6,100.0,0.0,5.0,0.0,0.0,6542.0,0.0,0.0,26.77,22.12,43.86,40.33,560.43,559.25,485.33,485.65,26.49,26.46,26.4,26.52,84.45,82.12,86.64,84.77,63.38,63.04,64.33,64.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,-1.0,3.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4214,82.9,0.0,-0.58,-10.72,-12.27,227.7,100.0,0.0,5.0,0.0,0.0,6543.0,0.0,0.0,26.79,21.59,43.74,40.03,560.43,559.25,485.33,485.65,26.49,26.46,26.4,26.52,84.45,82.12,86.64,84.77,63.41,63.05,64.29,64.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,-1.0,3.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4215,82.915,0.0,-0.58,-10.72,-12.49,227.9,100.0,0.0,5.0,0.0,0.0,6540.0,0.0,0.0,26.56,20.92,44.02,40.16,560.43,559.25,485.33,485.65,26.49,26.46,26.4,26.52,84.45,82.12,86.64,84.77,63.41,63.05,64.26,64.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,-1.0,3.0,1188.0,0.0,1.0,2.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4216,82.935,0.0,-0.75,-10.68,-12.63,228.0,100.0,0.0,5.0,0.0,0.0,6546.0,0.0,0.0,26.78,20.36,44.67,40.19,559.68,558.5,484.85,485.17,26.49,26.46,26.4,26.52,84.44,82.13,86.64,84.79,63.44,63.08,64.31,64.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,-1.0,3.0,1188.0,0.0,0.0,3.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4217,82.95,0.0,-0.75,-10.68,-12.72,228.1,100.0,0.0,5.0,0.0,0.0,6552.0,0.0,0.0,26.91,19.89,44.71,39.93,559.68,558.5,484.85,485.17,26.49,26.46,26.4,26.52,84.44,82.13,86.64,84.79,63.47,63.1,64.33,64.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,-1.0,3.0,1188.0,0.0,0.0,3.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
4218,82.965,0.0,-0.84,-11.15,-12.72,228.1,100.0,0.0,5.0,0.0,0.0,6552.0,0.0,0.0,26.76,19.59,44.74,39.79,558.93,557.75,484.37,484.68,26.49,26.47,26.4,26.52,84.44,82.15,86.64,84.8,63.48,63.09,64.35,64.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,-1.0,3.0,1188.0,0.0,0.0,3.0,83.0,4,Les Fanges onto Campus and Paul Frere.,4200,5350,"[1008, 1009, 1010, 1011]",1007.0,3.0,T10-11 Double Gauche,Fast double left (Pouhon).,3678.0,3828.0,4165.0
